98.359822
0.000000 0.000000 0.000000 47.534084 0 0 4
-33.215717 -3.738317 -10.380167 0.314020 7 2 0
-33.215717 -2.729535 -9.161955 0.199315 7 2 0
-33.215717 -4.242707 -10.380167 0.190370 7 2 0
-33.215717 -2.225144 -9.161955 0.133553 7 2 0
-33.215717 -3.233926 -10.380167 0.006676 7 2 0
-33.215717 -3.233926 -9.161955 0.004299 7 2 0
-32.174940 -4.224278 -9.476974 0.980130 6 1 2
-31.755774 -4.242707 -9.161955 0.455461 7 2 0
-31.755774 -4.747098 -9.161955 0.048930 7 2 0
-32.206513 -4.040707 -9.387078 0.636540 6 1 1
-31.755774 -3.738317 -9.161955 0.048930 7 2 0
-32.569563 -2.634268 -9.765108 2.631883 5 1 4
-31.751756 -4.241310 -10.380167 0.188838 6 1 1
-31.755774 -4.242707 -10.380167 0.184584 7 2 0
-31.749090 -4.240359 -10.380167 0.000000 6 1 0
-31.749134 -4.240390 -10.380167 0.000000 6 1 0
-31.744859 -4.238897 -10.380167 1.770097 6 1 2
-30.295830 -3.738317 -10.380167 0.030522 7 2 0
-30.295830 -3.233926 -10.380167 0.006676 7 2 0
-33.184141 -1.217520 -8.670511 10.003109 4 1 4
-34.880545 -1.269376 -12.406614 8.471944 5 1 4
-34.651915 -2.599375 -15.046114 2.475802 6 1 3
-34.675663 -2.729535 -15.253016 2.028152 7 2 0
-36.135609 -3.738317 -16.471228 0.124317 7 2 0
-36.135609 -4.242707 -15.253016 0.074496 7 2 0
-34.712336 -2.509815 -14.974956 3.462373 6 1 3
-37.595554 -2.225144 -15.253016 0.370172 7 2 0
-37.595554 -1.216363 -14.034803 0.165428 7 2 0
-37.595554 -2.729535 -15.253016 0.134218 7 2 0
-34.468844 -2.631011 -14.964627 6.603224 6 1 10
-30.295830 -3.233926 -15.253016 0.475616 7 2 0
-31.755774 -3.233926 -15.253016 0.449981 7 2 0
-28.835886 -4.747098 -16.471228 0.400170 7 2 0
-31.755774 -3.233926 -14.034803 0.220566 7 2 0
-33.215717 -3.738317 -14.034803 0.124317 7 2 0
-34.675663 -4.747098 -14.034803 0.116710 7 2 0
-33.215717 -4.242707 -15.253016 0.074496 7 2 0
-33.215717 -4.242707 -14.034803 0.066523 7 2 0
-31.755774 -3.738317 -15.253016 0.054409 7 2 0
-30.295830 -3.738317 -15.253016 0.028774 7 2 0
-34.510567 -2.313469 -14.586078 4.145539 6 1 11
-36.135609 -0.207582 -12.816591 0.803558 7 2 0
-34.675663 -0.711973 -12.816591 0.741063 7 2 0
-33.215717 -2.729535 -12.816591 0.680285 7 2 0
-34.675663 -2.225144 -12.816591 0.439078 7 2 0
-36.135609 -1.216363 -12.816591 0.205109 7 2 0
-34.675663 -3.233926 -12.816591 0.132392 7 2 0
-33.215717 -1.720754 -14.034803 0.124317 7 2 0
-36.135609 -1.720754 -14.034803 0.124317 7 2 0
-34.675663 -2.729535 -12.816591 0.065313 7 2 0
-34.675663 -1.720754 -12.816591 0.065313 7 2 0
-37.595554 -0.207582 -12.816591 0.012381 7 2 0
-34.706159 -0.902264 -11.723249 3.996607 5 1 4
-35.148635 -0.505451 -10.746248 1.175991 6 1 1
-34.675663 -0.711973 -11.598379 0.179758 7 2 0
-35.290079 -0.411422 -10.820219 3.336155 6 1 7
-36.135609 0.296809 -11.598379 0.428520 7 2 0
-36.135609 -0.711973 -11.598379 0.374739 7 2 0
-37.595554 1.305590 -11.598379 0.358088 7 2 0
-34.675663 -0.207582 -11.598379 0.324633 7 2 0
-36.135609 -0.711973 -10.380167 0.287388 7 2 0
-37.595554 0.801199 -11.598379 0.146302 7 2 0
-36.135609 -0.207582 -11.598379 0.075871 7 2 0
-34.802019 -0.670757 -10.537001 1.524706 6 1 2
-34.675663 -0.711973 -10.380167 0.993871 7 2 0
-34.675663 -1.216363 -11.598379 0.324633 7 2 0
-34.852581 -0.613987 -10.546143 0.000000 6 1 0
-34.202658 -0.965078 -11.663652 7.447533 5 1 4
-31.544323 -1.718783 -13.365898 4.885691 6 1 18
-33.215717 -1.216363 -12.816591 0.674597 7 2 0
-33.215717 -0.711973 -11.598379 0.493524 7 2 0
-34.675663 -2.225144 -10.380167 0.369236 7 2 0
-33.215717 -0.711973 -10.380167 0.334760 7 2 0
-34.675663 -3.233926 -10.380167 0.301420 7 2 0
-31.755774 -2.729535 -12.816591 0.289064 7 2 0
-33.215717 -2.729535 -11.598379 0.199315 7 2 0
-33.215717 -1.720754 -11.598379 0.199315 7 2 0
-33.215717 -3.233926 -11.598379 0.186672 7 2 0
-33.215717 -0.207582 -10.380167 0.169631 7 2 0
-34.675663 -2.729535 -10.380167 0.135155 7 2 0
-33.215717 -2.225144 -11.598379 0.133553 7 2 0
-31.755774 -3.233926 -12.816591 0.121985 7 2 0
-33.215717 -1.720754 -9.161955 0.119811 7 2 0
-31.755774 -2.225144 -12.816591 0.025897 7 2 0
-34.675663 -1.720754 -10.380167 0.014911 7 2 0
-33.215717 -1.216363 -11.598379 0.010866 7 2 0
-33.215717 -1.216363 -10.380167 0.006676 7 2 0
-31.535501 -1.661346 -13.428391 0.000000 6 1 0
-31.473226 -1.732588 -13.501441 4.168552 6 1 10
-31.755774 -1.720754 -14.034803 1.292606 7 2 0
-30.295830 -2.729535 -14.034803 0.481957 7 2 0
-28.835886 -3.738317 -15.253016 0.420683 7 2 0
-28.835886 -2.729535 -14.034803 0.284586 7 2 0
-30.295830 -1.720754 -14.034803 0.167338 7 2 0
-30.295830 -3.738317 -14.034803 0.146657 7 2 0
-28.835886 -4.242707 -15.253016 0.083708 7 2 0
-28.835886 -3.233926 -14.034803 0.056073 7 2 0
-30.295830 -3.233926 -14.034803 0.022433 7 2 0
-30.295830 -2.225144 -14.034803 0.022433 7 2 0
-31.414357 -1.643699 -13.355366 3.444822 6 1 15
-30.295830 -1.216363 -12.816591 0.674597 7 2 0
-28.835886 -2.225144 -12.816591 0.618872 7 2 0
-30.295830 -0.711973 -11.598379 0.493524 7 2 0
-28.835886 -0.711973 -12.816591 0.371882 7 2 0
-30.295830 -2.729535 -12.816591 0.360924 7 2 0
-31.755774 -0.711973 -12.816591 0.289064 7 2 0
-30.295830 -1.720754 -11.598379 0.199315 7 2 0
-31.755774 -0.711973 -11.598379 0.174722 7 2 0
-30.295830 -2.225144 -12.816591 0.143467 7 2 0
-30.295830 -2.225144 -11.598379 0.133553 7 2 0
-28.835886 -1.216363 -12.816591 0.132508 7 2 0
-31.755774 -0.207582 -10.380167 0.123556 7 2 0
-28.835886 -2.225144 -14.034803 0.062160 7 2 0
-31.755774 -1.216363 -12.816591 0.025897 7 2 0
-30.295830 -1.216363 -11.598379 0.010866 7 2 0
-35.070165 0.503915 -8.983033 6.912784 5 1 4
-36.296780 1.444914 -6.681590 5.942012 6 1 35
-36.135609 0.801199 -7.943743 1.118316 7 2 0
-36.135609 -2.225144 -7.943743 0.733025 7 2 0
-33.215717 -0.207582 -9.161955 0.618574 7 2 0
-31.755774 -0.207582 -9.161955 0.510282 7 2 0
-34.675663 0.296809 -9.161955 0.490921 7 2 0
-37.595554 0.296809 -6.725531 0.469141 7 2 0
-36.135609 -0.207582 -9.161955 0.463354 7 2 0
-33.215717 -1.216363 -9.161955 0.384580 7 2 0
-37.595554 0.801199 -5.507318 0.372322 7 2 0
-36.135609 -0.711973 -7.943743 0.369896 7 2 0
-34.675663 0.801199 -7.943743 0.341629 7 2 0
-34.675663 -1.216363 -9.161955 0.324633 7 2 0
-37.595554 -0.207582 -5.507318 0.323783 7 2 0
-37.595554 -2.729535 -7.943743 0.313485 7 2 0
-36.135609 1.305590 -6.725531 0.200187 7 2 0
-36.135609 0.296809 -6.725531 0.200187 7 2 0
-36.135609 -0.207582 -6.725531 0.195032 7 2 0
-37.595554 -2.225144 -7.943743 0.190906 7 2 0
-34.675663 -0.711973 -9.161955 0.179758 7 2 0
-34.675663 1.305590 -7.943743 0.162761 7 2 0
-37.595554 -1.216363 -5.507318 0.161006 7 2 0
-37.595554 -1.720754 -6.725531 0.140686 7 2 0
-37.595554 -0.711973 -5.507318 0.136995 7 2 0
-36.135609 -1.216363 -7.943743 0.134494 7 2 0
-37.595554 0.296809 -5.507318 0.132068 7 2 0
-36.135609 0.801199 -6.725531 0.099896 7 2 0
-34.675663 0.296809 -7.943743 0.092547 7 2 0
-36.135609 -0.711973 -6.725531 0.078054 7 2 0
-34.675663 -1.720754 -9.161955 0.059514 7 2 0
-36.135609 -0.711973 -9.161955 0.041037 7 2 0
-36.135609 -1.720754 -9.161955 0.040245 7 2 0
-36.135609 -1.216363 -6.725531 0.038100 7 2 0
-37.595554 0.801199 -6.725531 0.035250 7 2 0
-37.595554 -0.207582 -6.725531 0.035250 7 2 0
-34.675663 -0.207582 -9.161955 0.013470 7 2 0
-36.455254 1.754727 -6.908351 4.822884 6 1 28
-37.595554 3.323153 -6.725531 0.822185 7 2 0
-36.135609 2.314371 -6.725531 0.687189 7 2 0
-36.135609 0.296809 -10.380167 0.655239 7 2 0
-39.055500 4.331934 -7.943743 0.589160 7 2 0
-37.595554 2.314371 -7.943743 0.565887 7 2 0
-37.595554 1.809980 -6.725531 0.426662 7 2 0
-37.595554 1.809980 -9.161955 0.404070 7 2 0
-39.055500 3.827543 -9.161955 0.319299 7 2 0
-37.595554 1.305590 -7.943743 0.318226 7 2 0
-37.595554 1.305590 -10.380167 0.267652 7 2 0
-39.055500 3.323153 -10.380167 0.210428 7 2 0
-37.595554 1.809980 -10.380167 0.205039 7 2 0
-36.135609 1.305590 -9.161955 0.198604 7 2 0
-39.055500 2.818762 -10.380167 0.192575 7 2 0
-37.595554 0.801199 -7.943743 0.186165 7 2 0
-39.055500 3.323153 -9.161955 0.185092 7 2 0
-37.595554 3.323153 -7.943743 0.137710 7 2 0
-37.595554 2.314371 -9.161955 0.100321 7 2 0
-37.595554 1.305590 -9.161955 0.100320 7 2 0
-36.135609 0.801199 -9.161955 0.099896 7 2 0
-37.595554 0.296809 -7.943743 0.079132 7 2 0
-37.595554 2.314371 -6.725531 0.077728 7 2 0
-37.595554 1.305590 -6.725531 0.077728 7 2 0
-39.055500 4.331934 -9.161955 0.064039 7 2 0
-36.135609 0.296809 -9.161955 0.041037 7 2 0
-37.595554 0.801199 -9.161955 0.022894 7 2 0
-34.675663 0.296809 -10.380167 0.014911 7 2 0
-34.675663 0.801199 -9.161955 0.013470 7 2 0
-35.940925 1.565580 -6.181122 3.371958 6 1 8
-34.675663 1.809980 -6.725531 0.448379 7 2 0
-36.135609 0.801199 -5.507318 0.423402 7 2 0
-34.675663 1.809980 -5.507318 0.108937 7 2 0
-36.135609 1.305590 -5.507318 0.080988 7 2 0
-36.135609 0.296809 -5.507318 0.080988 7 2 0
-34.675663 2.314371 -6.725531 0.056012 7 2 0
-33.215717 0.801199 -7.943743 0.037613 7 2 0
-34.675663 1.305590 -6.725531 0.032710 7 2 0
-36.171465 2.191974 -5.694347 3.110858 6 1 14
-36.135609 2.818762 -4.289106 1.571751 7 2 0
-36.135609 0.801199 -4.289106 0.433143 7 2 0
-34.675663 2.314371 -5.507318 0.395453 7 2 0
-37.595554 3.323153 -5.507318 0.395453 7 2 0
-34.675663 3.323153 -5.507318 0.353183 7 2 0
-37.595554 2.314371 -5.507318 0.333067 7 2 0
-37.595554 1.809980 -5.507318 0.171323 7 2 0
-37.595554 1.305590 -5.507318 0.132068 7 2 0
-37.595554 2.818762 -5.507318 0.108937 7 2 0
-34.675663 2.818762 -5.507318 0.108937 7 2 0
-34.675663 3.827543 -5.507318 0.071671 7 2 0
-36.135609 3.323153 -6.725531 0.054292 7 2 0
-37.595554 1.809980 -4.289106 0.021113 7 2 0
-36.135609 1.809980 -5.507318 0.009919 7 2 0
-31.881611 -1.630450 -7.155952 9.912378 4 1 4
-32.469283 -1.807819 -4.732193 7.399232 5 1 4
-34.093492 -2.324996 -2.121166 5.201015 6 1 9
-34.675663 -4.242707 -4.289106 0.448379 7 2 0
-34.675663 -3.233926 -3.070894 0.358259 7 2 0
-34.675663 -3.738317 -3.070894 0.146132 7 2 0
-33.215717 -4.242707 -6.725531 0.136603 7 2 0
-34.675663 -4.747098 -5.507318 0.128376 7 2 0
-34.675663 -2.729535 -3.070894 0.092547 7 2 0
-34.675663 -4.747098 -4.289106 0.056011 7 2 0
-34.675663 -3.738317 -4.289106 0.032710 7 2 0
-34.675663 -4.242707 -3.070894 0.019246 7 2 0
-33.833838 -1.550762 -1.545218 3.264227 6 1 4
-33.215717 -0.711973 -1.852682 0.563551 7 2 0
-31.755774 0.296809 -3.070894 0.092546 7 2 0
-34.675663 -1.216363 -1.852682 0.062705 7 2 0
-33.215717 -1.720754 -1.852682 0.045757 7 2 0
-33.820911 -1.644121 -1.474999 1.378684 6 1 1
-33.215717 -2.225144 -1.852682 0.458633 7 2 0
-33.723672 -1.057231 -0.892016 3.595643 6 1 12
-33.215717 -1.216363 -0.634470 0.529821 7 2 0
-34.675663 -0.207582 -0.634470 0.418963 7 2 0
-34.675663 -0.711973 1.801954 0.416105 7 2 0
-34.675663 -0.207582 0.583742 0.336798 7 2 0
-33.215717 -1.216363 0.583742 0.237646 7 2 0
-31.755774 0.801199 -3.070894 0.104405 7 2 0
-33.215717 0.296809 -1.852682 0.090029 7 2 0
-34.675663 -0.207582 1.801954 0.088286 7 2 0
-34.675663 -1.216363 1.801954 0.088286 7 2 0
-34.675663 -0.711973 -0.634470 0.085428 7 2 0
-34.675663 -0.711973 0.583742 0.054958 7 2 0
-34.675663 -3.233926 1.801954 0.003740 7 2 0
-33.004119 -1.351644 -5.212358 6.151762 5 1 4
-33.352529 -1.135845 -5.385188 5.952025 6 1 17
-36.135609 0.801199 -3.070894 0.785069 7 2 0
-36.135609 1.809980 -1.852682 0.575965 7 2 0
-36.135609 -2.729535 -4.289106 0.381336 7 2 0
-36.135609 0.801199 -1.852682 0.256130 7 2 0
-34.675663 -4.242707 -5.507318 0.234362 7 2 0
-36.135609 -0.207582 -3.070894 0.223712 7 2 0
-36.135609 -0.207582 -4.289106 0.195032 7 2 0
-36.135609 -3.233926 -4.289106 0.123055 7 2 0
-36.135609 -2.225144 -4.289106 0.123055 7 2 0
-36.135609 -3.738317 -4.289106 0.101963 7 2 0
-36.135609 0.296809 -1.852682 0.093015 7 2 0
-34.675663 0.296809 -3.070894 0.092547 7 2 0
-36.135609 -1.720754 -4.289106 0.078054 7 2 0
-36.135609 -0.711973 -4.289106 0.078054 7 2 0
-36.135609 0.296809 -4.289106 0.071248 7 2 0
-36.135609 -1.216363 -4.289106 0.038100 7 2 0
-36.135609 1.809980 -3.070894 0.009919 7 2 0
-33.287966 -1.156896 -5.436049 3.425614 6 1 2
-33.215717 -1.216363 -5.507318 3.125728 7 2 0
-31.755774 -2.729535 -7.943743 0.092546 7 2 0
-33.286294 -1.153319 -5.430521 0.000000 6 1 0
-33.321488 -1.107827 -5.385770 4.683967 6 1 4
-34.675663 1.305590 -3.070894 0.672674 7 2 0
-34.675663 2.314371 -3.070894 0.336108 7 2 0
-34.675663 1.809980 -4.289106 0.202814 7 2 0
-34.675663 1.305590 -4.289106 0.032710 7 2 0
-32.048040 -2.064381 -4.636018 7.382557 5 1 4
-30.712186 -3.342569 -3.547430 6.672224 6 1 37
-31.755774 -2.225144 -0.634470 0.953331 7 2 0
-33.215717 -2.225144 0.583742 0.771135 7 2 0
-33.215717 -4.242707 -3.070894 0.759491 7 2 0
-31.755774 -3.233926 0.583742 0.628340 7 2 0
-31.755774 -1.216363 -1.852682 0.628339 7 2 0
-33.215717 -4.747098 -4.289106 0.559013 7 2 0
-33.215717 -1.720754 1.801954 0.547368 7 2 0
-31.755774 -3.233926 -1.852682 0.535072 7 2 0
-33.215717 -4.242707 1.801954 0.486468 7 2 0
-31.755774 -3.738317 -3.070894 0.372523 7 2 0
-33.215717 -3.738317 0.583742 0.329628 7 2 0
-31.755774 -4.242707 -4.289106 0.320783 7 2 0
-33.215717 -2.729535 1.801954 0.303532 7 2 0
-31.755774 -2.225144 -1.852682 0.264881 7 2 0
-31.755774 -2.225144 0.583742 0.264881 7 2 0
-31.755774 -4.242707 -1.852682 0.246200 7 2 0
-33.215717 -3.233926 -1.852682 0.239790 7 2 0
-31.755774 -1.720754 0.583742 0.239509 7 2 0
-33.215717 -3.233926 1.801954 0.200858 7 2 0
-33.215717 -3.233926 0.583742 0.174763 7 2 0
-33.215717 -3.738317 -1.852682 0.132991 7 2 0
-31.755774 -3.233926 -3.070894 0.131867 7 2 0
-31.755774 -4.242707 -3.070894 0.131867 7 2 0
-31.755774 -4.242707 0.583742 0.122799 7 2 0
-33.215717 -5.755879 -4.289106 0.102108 7 2 0
-31.755774 -2.729535 -3.070894 0.092546 7 2 0
-33.215717 -4.242707 0.583742 0.090745 7 2 0
-33.215717 -5.251489 -3.070894 0.074363 7 2 0
-31.755774 -3.233926 -0.634470 0.055451 7 2 0
-31.755774 -1.216363 -0.634470 0.055451 7 2 0
-33.215717 -2.729535 -1.852682 0.045757 7 2 0
-33.215717 -3.233926 -3.070894 0.037613 7 2 0
-31.755774 -3.738317 -4.289106 0.032710 7 2 0
-33.215717 -2.225144 -0.634470 0.028545 7 2 0
-33.215717 -3.738317 1.801954 0.017923 7 2 0
-33.215717 -4.747098 1.801954 0.017923 7 2 0
-33.215717 -4.242707 -1.852682 0.007099 7 2 0
-30.138897 -3.302434 -5.371253 4.777491 6 1 30
-27.375942 -4.242707 -5.507318 1.235013 7 2 0
-30.295830 -2.729535 -7.943743 0.967144 7 2 0
-28.835886 -3.233926 -6.725531 0.773994 7 2 0
-31.755774 -3.738317 -7.943743 0.672673 7 2 0
-28.835886 -3.738317 -7.943743 0.544509 7 2 0
-30.295830 -3.738317 -9.161955 0.539666 7 2 0
-28.835886 -3.233926 -5.507318 0.444218 7 2 0
-30.295830 -3.233926 -5.507318 0.423399 7 2 0
-30.295830 -3.233926 -6.725531 0.351360 7 2 0
-33.215717 -4.747098 -5.507318 0.297848 7 2 0
-27.375942 -5.251489 -6.725531 0.272408 7 2 0
-25.915998 -4.242707 -6.725531 0.244164 7 2 0
-28.835886 -4.242707 -6.725531 0.234787 7 2 0
-28.835886 -4.242707 -5.507318 0.224931 7 2 0
-30.295830 -2.225144 -6.725531 0.195029 7 2 0
-30.295830 -2.729535 -6.725531 0.153031 7 2 0
-30.295830 -3.738317 -6.725531 0.153031 7 2 0
-27.375942 -4.747098 -7.943743 0.111359 7 2 0
-28.835886 -4.747098 -6.725531 0.099272 7 2 0
-27.375942 -3.738317 -6.725531 0.083490 7 2 0
-27.375942 -4.747098 -6.725531 0.083490 7 2 0
-30.295830 -2.729535 -5.507318 0.080991 7 2 0
-30.295830 -3.738317 -5.507318 0.080991 7 2 0
-28.835886 -3.738317 -5.507318 0.060173 7 2 0
-28.835886 -2.729535 -5.507318 0.060173 7 2 0
-30.295830 -3.738317 -7.943743 0.041638 7 2 0
-31.755774 -4.242707 -5.507318 0.034518 7 2 0
-31.755774 -3.738317 -6.725531 0.032710 7 2 0
-25.915998 -4.747098 -6.725531 0.009459 7 2 0
-28.835886 -4.747098 -5.507318 0.006199 7 2 0
-30.212368 -3.368868 -3.776195 3.278471 6 1 9
-28.835886 -3.738317 -4.289106 0.732189 7 2 0
-28.835886 -2.729535 -4.289106 0.276592 7 2 0
-30.295830 -2.225144 -4.289106 0.195029 7 2 0
-30.295830 -4.242707 -4.289106 0.189904 7 2 0
-30.295830 -3.738317 -4.289106 0.146408 7 2 0
-30.295830 -2.729535 -4.289106 0.146408 7 2 0
-27.375942 -4.747098 -4.289106 0.083490 7 2 0
-30.295830 -3.233926 -4.289106 0.046117 7 2 0
-28.835886 -4.747098 -4.289106 0.040665 7 2 0
-30.213023 -3.220158 -3.511434 3.235492 6 1 13
-30.295830 -3.233926 -3.070894 1.172095 7 2 0
-30.295830 -2.225144 -1.852682 0.409575 7 2 0
-28.835886 -4.242707 -3.070894 0.393669 7 2 0
-30.295830 -1.720754 -3.070894 0.298324 7 2 0
-28.835886 -3.233926 -3.070894 0.131867 7 2 0
-30.295830 -0.207582 -4.289106 0.123058 7 2 0
-28.835886 -3.738317 -3.070894 0.110722 7 2 0
-30.295830 -3.738317 -1.852682 0.107189 7 2 0
-30.295830 -2.729535 -1.852682 0.094815 7 2 0
-30.295830 -1.720754 -4.289106 0.078050 7 2 0
-30.295830 -0.711973 -4.289106 0.078050 7 2 0
-30.295830 -3.233926 -1.852682 0.046117 7 2 0
-30.295830 -1.216363 -4.289106 0.038097 7 2 0
-32.867527 -1.431558 -5.049970 5.310916 5 1 4
-34.592114 0.362359 -1.921298 0.000000 6 1 0
-34.592029 0.363070 -1.921801 2.431607 6 1 5
-33.215717 1.305590 -3.070894 0.348847 7 2 0
-34.675663 1.809980 -1.852682 0.149250 7 2 0
-33.215717 1.809980 -3.070894 0.127654 7 2 0
-34.675663 1.305590 -1.852682 0.109241 7 2 0
-33.215717 0.801199 -3.070894 0.037613 7 2 0
-34.592253 0.361190 -1.920472 1.404727 6 1 4
-34.675663 0.296809 -1.852682 0.899540 7 2 0
-34.675663 -0.711973 -1.852682 0.109241 7 2 0
-34.675663 0.296809 -0.634470 0.085428 7 2 0
-34.675663 0.801199 -0.634470 0.042975 7 2 0
-34.592114 0.362359 -1.921298 0.000000 6 1 0
-31.714656 -1.300184 -7.389497 7.578789 4 1 4
-27.886303 -1.601248 -9.692191 3.771154 5 1 4
-27.456842 -3.686420 -7.949534 2.122234 6 1 2
-28.835886 -3.738317 -9.161955 0.285275 7 2 0
-28.835886 -3.233926 -9.161955 0.164137 7 2 0
-27.456842 -3.686420 -7.949534 0.000000 6 1 0
-27.426104 -3.687062 -7.922510 1.685101 6 1 2
-27.375942 -2.225144 -7.943743 0.222169 7 2 0
-27.375942 -2.729535 -7.943743 0.111359 7 2 0
-27.394805 -3.687716 -7.894993 1.601218 6 1 2
-27.375942 -3.738317 -7.943743 0.897423 7 2 0
-27.375942 -3.233926 -6.725531 0.346657 7 2 0
-28.200671 -1.275700 -9.569252 9.188825 5 1 4
-31.651509 1.411664 -6.307675 2.380405 6 1 4
-33.215717 2.314371 -5.507318 0.405007 7 2 0
-33.215717 1.809980 -6.725531 0.136602 7 2 0
-31.755774 1.809980 -6.725531 0.048813 7 2 0
-31.755774 1.305590 -6.725531 0.032709 7 2 0
-31.079112 0.854530 -7.047560 5.347774 6 1 18
-30.295830 -0.207582 -7.943743 0.808678 7 2 0
-30.295830 -0.711973 -9.161955 0.509825 7 2 0
-28.835886 0.296809 -9.161955 0.490920 7 2 0
-30.295830 -0.711973 -10.380167 0.334760 7 2 0
-30.295830 -1.216363 -7.943743 0.200103 7 2 0
-30.295830 0.801199 -7.943743 0.200103 7 2 0
-30.295830 -2.729535 -9.161955 0.199315 7 2 0
-30.295830 -1.720754 -9.161955 0.199315 7 2 0
-30.295830 -0.207582 -10.380167 0.169631 7 2 0
-28.835886 -0.207582 -11.598379 0.164137 7 2 0
-30.295830 0.296809 -9.161955 0.157923 7 2 0
-31.755774 0.801199 -7.943743 0.150570 7 2 0
-30.295830 -2.225144 -9.161955 0.133553 7 2 0
-28.835886 0.296809 -10.380167 0.103396 7 2 0
-31.755774 0.296809 -7.943743 0.092546 7 2 0
-28.835886 -0.207582 -9.161955 0.013470 7 2 0
-28.835886 0.801199 -9.161955 0.013470 7 2 0
-30.295830 -1.216363 -10.380167 0.006676 7 2 0
-31.023940 0.897760 -6.991233 5.203356 6 1 3
-30.295830 1.305590 -6.725531 0.545444 7 2 0
-27.375942 0.801199 -10.380167 0.223187 7 2 0
-28.835886 0.801199 -7.943743 0.214061 7 2 0
-31.577002 1.483836 -6.247432 3.715867 6 1 5
-33.215717 2.818762 -4.289106 0.834470 7 2 0
-31.755774 2.314371 -5.507318 0.542698 7 2 0
-33.215717 1.809980 -4.289106 0.136602 7 2 0
-33.215717 2.818762 -5.507318 0.099384 7 2 0
-33.215717 3.323153 -5.507318 0.015250 7 2 0
-27.609498 -1.757498 -10.020488 3.487906 5 1 4
-27.398057 -1.923203 -10.458068 3.162481 6 1 15
-27.375942 -4.242707 -11.598379 0.534848 7 2 0
